x,y
-0.028686817552907584, -0.04496043269866368
0.5843796150027467, -0.04557175250320644
1.2814516770593523, -0.04588518848909717
2.0458526600546296, -0.04397586088038863
2.7520167583431814, -0.033230509638896955
3.189630818033417, -0.019164172531631163
3.5012005438555187, -0.006117100538788778
3.8638053046322023, 0.017183634946686066
4.074453428279704, 0.028041440320520472
4.243565302193896, 0.04619201580882071
4.362001037320559, 0.0598133216689436
4.564657739648406, 0.07716714766639199
4.7336499815069155, 0.0934095918665403
5.011746658148774, 0.10839829212312568
5.112381143389732, 0.10600804365056948
5.254264761430362, 0.09174550997198305
4.851942158166758, 0.10474114018088132
5.320780184390386, 0.08099298080715012
5.3622207284791505, 0.07217370566216275
5.4201704962522355, 0.058758166937815215
5.46153926110759, 0.048794013019936466
5.553225268583424, 0.03763473486577995
5.602968277336621, 0.02728058044637316
5.677857944194492, 0.016138050780012403
5.777942121979305, 0.004970398381957564
5.827685130732504, -0.005383756037449228
5.927912866984138, -0.014261650889721533
6.011439968262358, -0.02159629222367676
6.162319916890383, -0.026326543705402106
6.305040959320798, -0.027232158366926162
6.447833780984621, -0.026992894255559285
6.607494722499818, -0.02562549985909679
6.733658688423634, -0.02269810345652168
6.868364383123251, -0.017489323752062136
7.053794069432674, -0.0069880219041646985
7.239223755742096, 0.003513279943732739
7.416279198153673, 0.014404582293158441
7.5681879824605796, 0.02608425988953811
7.745315204105567, 0.038120441011854966
7.888777965281217, 0.04904524033687219
8.015707576361407, 0.06418467698361874
8.134095458665797, 0.07704273032848108
8.286339212728617, 0.09406517553168592
8.430352281360413, 0.11376737878220133
8.540437699000368, 0.1281603114014831
8.684546473276708, 0.1493890196825196
8.72751830767822, 0.1649938250258749
8.922566411264597, 0.194949691769023
9.083591158214585, 0.21806978285041567
9.202648980030801, 0.24161337140892813
9.304814755584509, 0.2636472034247147
9.398055979784228, 0.27729363201653134
9.50845244076896, 0.2966477059850078
9.559918151123998, 0.31377064211498684
9.678306033428392, 0.32662869545984907
9.72926928914956, 0.3357374801795906
9.780184692048454, 0.34408301238407146
9.90651614285023, 0.34968179259005905
10.031962316439948, 0.3411604012637235
10.089959937035303, 0.32850811505463684
10.156499286406465, 0.3181372121474344
10.180952078588174, 0.3062816754291998
10.20550057641443, 0.29595264374148667
10.263737461121153, 0.2871166201087034
10.330109325614359, 0.2740743333980884
10.379852334367559, 0.2637201789786817
10.387748050042667, 0.2556976533245463
10.41244010633574, 0.24765837918261524
10.445243216004158, 0.23503121570522212
10.46981564024155, 0.22508381027513924
10.519630428228158, 0.2158745346286235
10.55252924354112, 0.2047738761817517
10.60232010511659, 0.19518297427760567
10.643904207672175, 0.1886534566784004
10.643234268160345, 0.1779679214647505
10.683980946326148, 0.1580814848484824
10.75020925235253, 0.1427494405920855
10.816581116845736, 0.12970715388147047
10.874674443085638, 0.11858137270290503
10.958034059485904, 0.10857534756553733
11.01627094419263, 0.09973932393275442
11.141573559315528, 0.08892817506063655
11.25869334182967, 0.0815600367510898
11.434767801384641, 0.07680466253767082
11.586556953635867, 0.08657620884589878
11.645966232488288, 0.0964398718370032
11.73870500205414, 0.10207214901858253
11.907194789278776, 0.11030044180849341
12.05072932968784, 0.12237011990640156
12.143826995420735, 0.13372679095243623
12.329783062775164, 0.15262387046820125
12.499253832856407, 0.17649883982095704
12.727655353567343, 0.20260494701221
12.92239241380894, 0.2275996724061632
13.083943541803936, 0.2591155411554239
13.253892840107913, 0.2906230356607866
13.423722506356206, 0.32022239887799775
13.56012697624653, 0.35252664287421265
13.823197866694542, 0.3957724346832404
14.011594427984917, 0.4535953924773023
14.284451220587837, 0.5189671329849929
14.463301143834666, 0.5584804046566954
14.624541228484887, 0.5850351320567614
14.78465677181168, 0.5936534253482005
14.943695626637322, 0.5850985370462737
15.026792052515077, 0.570894623074972
15.109744919926015, 0.554400951557888
15.226051204461513, 0.5340575204889093
15.309123703928133, 0.5194719802599773
15.407652664989062, 0.4834986211159493
15.49799879344124, 0.45096827253449256
15.564083541000805, 0.43334647073231336
15.596025299868298, 0.40698076198022737
15.712068393881292, 0.3824394420773144
15.836366099736448, 0.3555999903847218
15.969277313600813, 0.3321868007669043
16.01851786772014, 0.3138184949372601
16.193467785951686, 0.29112668661521424
16.30218939815685, 0.28376692254956526
16.487140556243535, 0.28663569924485577
16.689127319059555, 0.2933039900286538
16.908006128138084, 0.30148203735517787
17.04323820388271, 0.3150865947275051
17.0689830222658, 0.3238388759213099
17.220963585806114, 0.3366634322905808
17.414743589602242, 0.3463931073793196
17.55040634074733, 0.36686693738899356
17.643862902647278, 0.38394800229948345
17.804839796774996, 0.40630484086561547
17.957609931882825, 0.43172306373668823
18.042740102707196, 0.44995738166396704
18.111265344202707, 0.47126145814008435
18.212928665122543, 0.4852811387456335
18.306193815733398, 0.4993091935950803
18.40012890585608, 0.5240227836581774
18.45125964645521, 0.5358029521813314
18.545075104522205, 0.5586084109562767
18.664204705571834, 0.5832968782876802
18.775318958890665, 0.6140997399850672
18.911843060836674, 0.6483121152694339
19.151107172203673, 0.713717352752716
19.30435583553423, 0.7467681007763959
19.473730899970928, 0.7691165650986301
19.69330357497242, 0.7883617738964344
19.945416169119824, 0.7907819303829117
20.053659253102254, 0.7757896411646557
20.19511219574242, 0.7546578348487225
20.261196943301986, 0.7370360330465433
20.38518360581236, 0.7052354400047559
20.48445428561853, 0.6810924948472692
20.54192552516888, 0.6600444309703146
20.6249980246355, 0.6454588907413825
20.816385387317958, 0.6170259400670856
20.907377528870832, 0.5947995004416484
20.98176474109483, 0.5756428193650499
21.09027101559976, 0.5648484189807279
21.324845550383962, 0.5554549099684596
21.500513260949614, 0.5442118893753245
21.592821355115, 0.5429748939195571
21.76935041648157, 0.545470418601115
22.013351957253633, 0.5524784644230543
22.139444143944036, 0.5542609820527383
22.375191072873942, 0.5635671596643577
22.501953199076176, 0.5760352125076919
22.64551166589637, 0.5884865168632303
22.77217808645406, 0.599428064676043
22.890494189525043, 0.6111412392480142
22.983878972191572, 0.6270774253856131
23.02706614429332, 0.6461168670476417
23.247141273928683, 0.6733762272556836
23.425823712297554, 0.7102181151239736
23.596179759590857, 0.7482132560090525
23.774407596148134, 0.7778042449823657
23.935910871320857, 0.8085568612163657
24.10617121296961, 0.8450254970709232
24.30988067738747, 0.8791708784041072
24.571922732156597, 0.9060067411350294
24.833103436124816, 0.9191040585912589
24.950797452506244, 0.9208949504648407
25.13524615595906, 0.9157495757498936
25.285743282008898, 0.9049133041460823
25.45289319020988, 0.8917705265086933
25.569701929379253, 0.879441246849952
25.78719300661185, 0.865484971233915
25.878783308443133, 0.8527991880492369
26.104768261629264, 0.8403610432198236
26.50699515924832, 0.8258389079804038
26.73391324246878, 0.8282841871985744
27.086014308756447, 0.8180101862564757
27.388348439879778, 0.8177087134761534
27.640389254793774, 0.8189839911897394
26.322618235028912, 0.8321291614682421
27.775310287193626, 0.8276274072128721
27.88537177842244, 0.8416387135745234
27.961912367648743, 0.8568283956846571
28.1136536670777, 0.8658366894776245
28.26572993626256, 0.880187750877417
28.32542633204862, 0.8946309289600856
28.511430252225324, 0.9142912609911117
28.68922741338214, 0.9370129773270783
28.866833163249858, 0.9566816836020023
29.002615546450635, 0.979063644899828
29.17184705242051, 0.99912235167628
29.34921353817687, 1.0149747953749004
29.484900215733084, 1.0358302516422047
29.670999841554334, 1.057017088703752
29.974267102712005, 1.0715990399710136
30.20154408209951, 1.0797687130536398
